|Equipo|Denominación|Creado el|Ubicac.técnica|Denominación.1|Posición medida|Valor medido|Unidad caract.|Aviso|Codif.txt.cód.|Fecha|Hora|Hora de|Hora medición|Texto|Texto Ampliado|Creado por|Punto de medida|Documento med.
1863|201232|Autotrafo Monofásico 230/115 kV-A|2016-09-22|TORC230ATR-2-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2016-09-22|22:20:23|00:00:00|22:20:23|/2-OIL= DIEL.PF/||DDIC|626157|24802626
1864|201232|Autotrafo Monofásico 230/115 kV-A|2016-08-26|TORC230ATR-2-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2016-08-26|22:35:34|00:00:00|22:35:34|/2-OIL= DIEL.PF/||DDIC|626157|24565620
1865|201232|Autotrafo Monofásico 230/115 kV-A|2016-08-17|TORC230ATR-2-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2016-08-17|21:50:35|00:00:00|21:50:35|/2-OIL= DIEL.PF/||DDIC|626157|24495131
1866|201232|Autotrafo Monofásico 230/115 kV-A|2015-11-27|TORC230ATR-2-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2015-11-27|22:37:45|00:00:00|22:37:45|/3-HUM_PAP= NO.EQ/ /2-INSP= 2-PRO-M/ 3-C|/3-HUM_PAP= NO.EQ/ /2-INSP= 2-PRO-M/ 3-CUB/|DDIC|626157|21935283
1906|201169|Autotrafo Monofásico 230/115 kV-RV|2020-12-20|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-12-20|03:16:31|00:00:00|03:16:31|2-INSPECCIONES OPERATIVAS: SISTEMA DE EN|2-INSPECCIONES OPERATIVAS: SISTEMA DE ENFRIAMIENTO. CONDICIÓN CUBA. 3-HUMEDAD EN PAPEL: /3-HUM_PAP= NO.EQ/ /2-INSP=9-ENF/2-PRO-M/ 9- CUB/ 9-P.CUB/|DDIC|626145|37664089
1907|201169|Autotrafo Monofásico 230/115 kV-RV|2020-11-13|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-11-13|21:04:22|00:00:00|21:04:22|2-INSPECCIONES OPERATIVAS: SISTEMA DE EN|2-INSPECCIONES OPERATIVAS: SISTEMA DE ENFRIAMIENTO. CONDICIÓN CUBA. 3-HUMEDAD EN PAPEL: /3-HUM_PAP= NO.EQ/ /2-INSP=9-ENF/2-PRO-M/ 9- CUB/ 9-P.CUB/|DDIC|626145|37408959
1908|201169|Autotrafo Monofásico 230/115 kV-RV|2020-10-20|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-10-20|01:15:25|00:00:00|01:15:25|2-INSPECCIONES OPERATIVAS: SISTEMA DE EN|2-INSPECCIONES OPERATIVAS: SISTEMA DE ENFRIAMIENTO. CONDICIÓN CUBA. 3-HUMEDAD EN PAPEL: /3-HUM_PAP= NO.EQ/ /2-INSP=9-ENF/2-PRO-M/ 9- CUB/ 9-P.CUB/|DDIC|626145|37061216
1909|201169|Autotrafo Monofásico 230/115 kV-RV|2020-09-07|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-09-07|21:35:22|00:00:00|21:35:22|2-INSPECCIONES OPERATIVAS: SISTEMA DE EN|2-INSPECCIONES OPERATIVAS: SISTEMA DE ENFRIAMIENTO. CONDICIÓN CUBA. 3-HUMEDAD EN PAPEL: /3-HUM_PAP= NO.EQ/ /2-INSP=9-ENF/2-PRO-M/ 9- CUB/ 9-P.CUB/|DDIC|626145|36815771
1910|201169|Autotrafo Monofásico 230/115 kV-RV|2020-06-13|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-06-13|09:15:39|00:00:00|09:15:39|2-INSPECCIONES OPERATIVAS: SISTEMA DE EN|2-INSPECCIONES OPERATIVAS: SISTEMA DE ENFRIAMIENTO. CONDICIÓN CUBA. /2-INSP=9-ENF/2-PRO-M/ 9-CUB/ 9-P.CUB/|DDIC|626145|35908068
1911|201169|Autotrafo Monofásico 230/115 kV-RV|2019-12-19|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2019-12-19|02:59:29|00:00:00|02:59:29|2-INSPECCIONES OPERATIVAS: SISTEMA DE EN|2-INSPECCIONES OPERATIVAS: SISTEMA DE ENFRIAMIENTO. CONDICIÓN CUBA. /2-INSP=9-ENF/2-PRO-M/ 9-CUB/ 9-P.CUB/|DDIC|626145|34609067
1912|201169|Autotrafo Monofásico 230/115 kV-RV|2019-09-19|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2019-09-19|02:57:27|00:00:00|02:57:27|2-INSPECCIONES OPERATIVAS: SISTEMA DE EN|2-INSPECCIONES OPERATIVAS: SISTEMA DE ENFRIAMIENTO. CONDICIÓN CUBA. /2-INSP=9-ENF/2-PRO-M/ 9-CUB/ 9-P.CUB/|DDIC|626145|33948846
1913|201169|Autotrafo Monofásico 230/115 kV-RV|2019-03-04|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2019-03-04|09:46:44|00:00:00|09:46:44|/2-INSP=9-ENF/2-PRO-M/ 9-CUB/ 9-P.CUB/||ITCO4021|626145|31929858
1914|201169|Autotrafo Monofásico 230/115 kV-RV|2015-02-27|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2015-02-27|22:11:19|00:00:00|22:11:19|/2-INSP= 2-M.OLTC/||DDIC|626145|18583388
1915|201169|Autotrafo Monofásico 230/115 kV-RV|2015-01-29|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2015-01-29|22:28:15|00:00:00|22:28:15|/2-INSP= 2-BUJ/||DDIC|626145|18261057
1916|201169|Autotrafo Monofásico 230/115 kV-RV|2014-12-26|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2014-12-26|21:37:25|00:00:00|21:37:25|/2-INSP= 2-BUJ/||DDIC|626145|17753368
1917|201169|Autotrafo Monofásico 230/115 kV-RV|2014-11-29|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2014-11-29|21:14:01|00:00:00|21:14:01|/2-INSP= 9-CUB/ 2-BUJ/||DDIC|626145|17484705
1918|201169|Autotrafo Monofásico 230/115 kV-RV|2014-10-23|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2014-10-23|21:28:23|00:00:00|21:28:23|/2-INSP= 2-BUJ/||DDIC|626145|17082516
1919|201169|Autotrafo Monofásico 230/115 kV-RV|2014-09-25|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2014-09-25|21:26:46|00:00:00|21:26:46|/2-INSP= 2-BUJ/||DDIC|626145|16656381
1920|201169|Autotrafo Monofásico 230/115 kV-RV|2014-08-28|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2014-08-28|21:55:42|00:00:00|21:55:42|/2-INSP= 2-BUJ/||DDIC|626145|16271699
1921|201169|Autotrafo Monofásico 230/115 kV-RV|2014-08-06|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2014-08-06|01:07:26|00:00:00|01:07:26|/2-INSP= 2-BUJ/||DDIC|626145|15990144
1922|201169|Autotrafo Monofásico 230/115 kV-RV|2014-04-03|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2014-04-03|22:13:42|00:00:00|22:13:42|/2-INSP=2-M.OLTC/||DDIC|626145|14610914
1923|201169|Autotrafo Monofásico 230/115 kV-RV|2014-03-31|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2014-03-31|21:47:43|00:00:00|21:47:43|/2-INSP=2-M.OLTC/||DDIC|626145|14554681
1924|201169|Autotrafo Monofásico 230/115 kV-RV|2014-03-01|LREF230ATRR1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2014-03-01|02:45:11|00:00:00|02:45:11|/2-INSP=2-M.OLTC/||DDIC|626145|14250343
1949|201117|Autotrafo Monofásico 230/115 kV-B|2017-11-03|LREF230ATR-1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-11-03|21:29:02|00:00:00|21:29:02|2-DGA= T-PAP(C)/ /3-INSP= 3-PRO-M/||DDIC|626139|28509416
1950|201117|Autotrafo Monofásico 230/115 kV-B|2017-09-24|LREF230ATR-1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-09-24|21:12:16|00:00:00|21:12:16|2-DGA= T-PAP(C)/ /3-INSP= 3-PRO-M/||DDIC|626139|28134710
1951|201117|Autotrafo Monofásico 230/115 kV-B|2017-09-08|LREF230ATR-1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-09-08|07:11:50|00:00:00|07:11:50|2-DGA= T-PAP(C)/ /3-INSP= 3-PRO-M/||DDIC|626139|27987534
1952|201117|Autotrafo Monofásico 230/115 kV-B|2017-08-27|LREF230ATR-1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-08-27|22:13:46|00:00:00|22:13:46|2-DGA= T-PAP(C)/ /3-INSP= 3-PRO-M/||DDIC|626139|27759194
1953|201117|Autotrafo Monofásico 230/115 kV-B|2017-07-23|LREF230ATR-1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-07-23|21:50:06|00:00:00|21:50:06|2-DGA= T-PAP(C)/ /3-INSP= 3-PRO-M/||DDIC|626139|27435061
1954|201117|Autotrafo Monofásico 230/115 kV-B|2017-07-14|LREF230ATR-1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-07-14|15:40:36|00:00:00|15:40:36|2-DGA= T-PAP(C)/ /3-INSP= 3-PRO-M/||DDIC|626139|27349882
1955|201117|Autotrafo Monofásico 230/115 kV-B|2017-06-24|LREF230ATR-1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-06-24|21:17:07|00:00:00|21:17:07|2-DGA= T-PAP(C)/ /3-INSP= 3-PRO-M/||DDIC|626139|27124514
1956|201117|Autotrafo Monofásico 230/115 kV-B|2017-05-28|LREF230ATR-1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-05-28|21:30:54|00:00:00|21:30:54|2-DGA= T-PAP(C)/ /3-INSP= 3-PRO-M/||DDIC|626139|26856400
1957|201117|Autotrafo Monofásico 230/115 kV-B|2017-05-20|LREF230ATR-1-AUTOT|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-05-20|22:07:25|00:00:00|22:07:25|2-DGA= T-PAP(C)/ /5-INSP= 9-P.CUB/||DDIC|626139|26773221
